"match_id","date","time","season","league","phase","venue","team_id","team","opp_id","opp","coach","opp_coach","GF","GA","decision","status","pts"
"20201186000033","2019-11-10","17:45","2019/2020","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","103951","GCK Lions Frauen","Daniel Zbinden","Marc Wüst",3,2,"SO","End",2
"20201186000034","2019-11-10","16:45","2019/2020","SWHL B","Regular Season","away","105525","EC Wil Ladies","104907","Brandis Juniors Ladies","Diego Gremminger","Mathias Leuenberger",3,2,"OT","End",2
"20201186000035","2019-11-09","20:30","2019/2020","SWHL B","Regular Season","home","105643","SC Langenthal","104297","EHC Bassersdorf Ladies","Ruedi Minder","Manuel Zogg",8,0,"","End",3
"20201186000031","2019-11-09","20:00","2019/2020","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","103359","Rapperswil-Jona Lakers","Christian Oesch","Patrick Hirsig",6,2,"","End",3
"20201186000035","2019-11-09","20:30","2019/2020","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","105643","SC Langenthal","Manuel Zogg","Ruedi Minder",0,8,"","End",0
"20201186000031","2019-11-09","20:00","2019/2020","SWHL B","Regular Season","away","103359","Rapperswil-Jona Lakers","105380","EHC Kreuzlingen-Konstanz","Patrick Hirsig","Christian Oesch",2,6,"","End",0
"20201186000084","2019-11-03","17:00","2019/2020","SWHL B","Regular Season","home","103951","GCK Lions Frauen","104297","EHC Bassersdorf Ladies","Angela Frautschi","Manuel Zogg",5,4,"","End",3
"20201186000022","2019-11-03","17:00","2019/2020","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","105525","EC Wil Ladies","Marc Hayoz","Diego Gremminger",2,1,"OT","End",2
"20201186000084","2019-11-03","17:00","2019/2020","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","103951","GCK Lions Frauen","Manuel Zogg","Angela Frautschi",4,5,"","End",0
"20201186000022","2019-11-03","17:00","2019/2020","SWHL B","Regular Season","away","105525","EC Wil Ladies","103947","Fribourg Ladies Hockey-Club","Diego Gremminger","Marc Hayoz",1,2,"OT","End",1
"20201186000030","2019-10-27","20:00","2019/2020","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","104907","Brandis Juniors Ladies","Manuel Zogg","Mathias Leuenberger",4,3,"OT","End",2
"20201186000028","2019-10-27","18:45","2019/2020","SWHL B","Regular Season","home","105525","EC Wil Ladies","103700","EHC Sursee","Diego Gremminger","Stefanie Hänggi",1,6,"","End",0
"20201185000025","2019-10-27","17:45","2019/2020","SWHL A","Regular Season","home","103639","SC Reinach","103589","EV Bomo","Stefanie Marty","Köbi Kölliker",4,1,"","End",3
"20201186000027","2019-10-27","16:30","2019/2020","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","103951","GCK Lions Frauen","Christian Oesch","Angela Frautschi",6,1,"","End",3
"20201186000030","2019-10-27","20:00","2019/2020","SWHL B","Regular Season","away","104907","Brandis Ladies","104297","EHC Bassersdorf Ladies","Mathias Leuenberger","Manuel Zogg",3,4,"OT","End",1
"20201186000028","2019-10-27","18:45","2019/2020","SWHL B","Regular Season","away","103700","EHC Sursee","105525","EC Wil Ladies","Stefanie Hänggi","Diego Gremminger",6,1,"","End",3
"20201185000025","2019-10-27","17:45","2019/2020","SWHL A","Regular Season","away","103589","EV Bomo","103639","SC Reinach","Köbi Kölliker","Stefanie Marty",1,4,"","End",0
"20201186000027","2019-10-27","16:30","2019/2020","SWHL B","Regular Season","away","103951","GCK Lions Frauen","105380","EHC Kreuzlingen-Konstanz","Angela Frautschi","Christian Oesch",1,6,"","End",0
"20201186000024","2019-10-26","20:15","2019/2020","SWHL B","Regular Season","home","103700","EHC Sursee","104297","EHC Bassersdorf Ladies","Stefanie Hänggi","Manuel Zogg",5,1,"","End",3
"20201186000025","2019-10-26","19:45","2019/2020","SWHL B","Regular Season","home","104907","Brandis Ladies","105512","EHC Zunzgen-Sissach","Mathias Leuenberger","Daniel Zbinden",10,0,"","End",3
"20201185000026","2019-10-26","17:00","2019/2020","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies","Yan Gigon","Andrea Kröni",0,3,"","End",0
"20201186000021","2019-10-26","16:15","2019/2020","SWHL B","Regular Season","home","103951","GCK Lions Frauen","103359","Rapperswil-Jona Lakers","Angela Frautschi","Florence Schelling",2,1,"","End",3
"20201185000027","2019-10-26","15:00","2019/2020","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103432","ZSC Lions","Massimo Fedrizzi","Diane Michaud",6,3,"","End",3
"20201186000024","2019-10-26","20:15","2019/2020","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","103700","EHC Sursee","Manuel Zogg","Stefanie Hänggi",1,5,"","End",0
"20201186000025","2019-10-26","19:45","2019/2020","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","104907","Brandis Juniors Ladies","Daniel Zbinden","Mathias Leuenberger",0,10,"","End",0
"20201185000026","2019-10-26","17:00","2019/2020","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","105549","Neuchâtel Hockey Academy","Andrea Kröni","Yan Gigon",3,0,"","End",3
"20201186000021","2019-10-26","16:15","2019/2020","SWHL B","Regular Season","away","103359","Rapperswil-Jona Lakers","103951","GCK Lions Frauen","Florence Schelling","Angela Frautschi",1,2,"","End",0
"20201185000027","2019-10-26","15:00","2019/2020","SWHL A","Regular Season","away","103432","ZSC Lions","105642","Ladies Team Lugano","Diane Michaud","Massimo Fedrizzi",3,6,"","End",0
"20201186000020","2019-10-20","20:15","2019/2020","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","103700","EHC Sursee","Daniel Zbinden","Stefanie Hänggi",1,4,"","End",0
"20201186000016","2019-10-20","20:00","2019/2020","SWHL B","Regular Season","home","103359","Rapperswil-Jona Lakers","105525","EC Wil Ladies","Patrick Hirsig","Diego Gremminger",2,3,"","End",0
"20201185000008","2019-10-20","17:45","2019/2020","SWHL A","Regular Season","home","103639","SC Reinach","103432","ZSC Lions","Stefanie Marty","Diane Michaud",2,3,"SO","End",1
"20201186000019","2019-10-20","16:30","2019/2020","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","104907","Brandis Juniors Ladies","Christian Oesch","Mathias Leuenberger",4,6,"","End",0
"20201186000020","2019-10-20","20:15","2019/2020","SWHL B","Regular Season","away","103700","EHC Sursee","105512","EHC Zunzgen-Sissach","Stefanie Hänggi","Daniel Zbinden",4,1,"","End",3
"20201186000016","2019-10-20","20:00","2019/2020","SWHL B","Regular Season","away","105525","EC Wil Ladies","103359","Rapperswil-Jona Lakers","Diego Gremminger","Patrick Hirsig",3,2,"","End",3
"20201185000008","2019-10-20","17:45","2019/2020","SWHL A","Regular Season","away","103432","ZSC Lions","103639","SC Reinach","Diane Michaud","Stefanie Marty",3,2,"SO","End",2
"20201186000019","2019-10-20","16:30","2019/2020","SWHL B","Regular Season","away","104907","Brandis Ladies","105380","EHC Kreuzlingen-Konstanz","Mathias Leuenberger","Christian Oesch",6,4,"","End",3
"20201186000018","2019-10-19","20:00","2019/2020","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","103947","Fribourg Ladies Hockey-Club","Emanuel Kutil","Arnaud Torche",3,7,"","End",0
"20201186000017","2019-10-19","18:45","2019/2020","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105643","SC Langenthal","Angela Frautschi","Ruedi Minder",2,3,"OT","End",1
"20201185000024","2019-10-19","17:10","2019/2020","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","Andrea Kröni","Massimo Fedrizzi",2,5,"","End",0
"20201185000023","2019-10-19","17:00","2019/2020","SWHL A","Regular Season","home","103432","ZSC Lions","103639","SC Reinach","Diane Michaud","Stefanie Marty",3,2,"","End",3
"20201185000022","2019-10-19","16:45","2019/2020","SWHL A","Regular Season","home","103589","EV Bomo","105549","Neuchâtel Hockey Academy","Köbi Kölliker","Yan Gigon",2,3,"","End",0
"20201186000018","2019-10-19","20:00","2019/2020","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","104297","EHC Bassersdorf Ladies","Arnaud Torche","Emanuel Kutil",7,3,"","End",3
"20201186000017","2019-10-19","18:45","2019/2020","SWHL B","Regular Season","away","105643","SC Langenthal","103951","GCK Lions Frauen","Ruedi Minder","Angela Frautschi",3,2,"OT","End",2
"20201185000024","2019-10-19","17:10","2019/2020","SWHL A","Regular Season","away","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","Massimo Fedrizzi","Andrea Kröni",5,2,"","End",3
"20201185000023","2019-10-19","17:00","2019/2020","SWHL A","Regular Season","away","103639","SC Reinach","103432","ZSC Lions","Stefanie Marty","Diane Michaud",2,3,"","End",0
"20201185000022","2019-10-19","16:45","2019/2020","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103589","EV Bomo","Yan Gigon","Köbi Kölliker",3,2,"","End",3
"20201186000014","2019-10-13","20:15","2019/2020","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","103947","Fribourg Ladies Hockey-Club","Daniel Zbinden","Philippe Forrer",3,2,"OT","End",2
"20201186000015","2019-10-13","19:45","2019/2020","SWHL B","Regular Season","home","103700","EHC Sursee","105380","EHC Kreuzlingen-Konstanz","Stefanie Hänggi","Christian Oesch",7,0,"","End",3
"20201185000020","2019-10-13","18:15","2019/2020","SWHL A","Regular Season","home","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy","Massimo Fedrizzi","Yan Gigon",7,1,"","End",3
"20201186000011","2019-10-13","17:15","2019/2020","SWHL B","Regular Season","home","105643","SC Langenthal","103359","Rapperswil-Jona Lakers","Ruedi Minder","Patrick Hirsig",4,1,"","End",3
"20201185000021","2019-10-13","15:15","2019/2020","SWHL A","Regular Season","home","103639","SC Reinach","105752","Thurgau Indien Ladies","Stefanie Marty","Andrea Kröni",4,1,"","End",3
"20201185000019","2019-10-13","15:15","2019/2020","SWHL A","Regular Season","home","103432","ZSC Lions","103589","EV Bomo","Diane Michaud","Köbi Kölliker",3,4,"","End",0
"20201186000014","2019-10-13","20:15","2019/2020","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","105512","EHC Zunzgen-Sissach","Philippe Forrer","Daniel Zbinden",2,3,"OT","End",1
"20201186000015","2019-10-13","19:45","2019/2020","SWHL B","Regular Season","away","105380","EHC Kreuzlingen-Konstanz","103700","EHC Sursee","Christian Oesch","Stefanie Hänggi",0,7,"","End",0
"20201185000020","2019-10-13","18:15","2019/2020","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano","Yan Gigon","Massimo Fedrizzi",1,7,"","End",0
"20201186000011","2019-10-13","17:15","2019/2020","SWHL B","Regular Season","away","103359","Rapperswil-Jona Lakers","105643","SC Langenthal","Patrick Hirsig","Ruedi Minder",1,4,"","End",0
"20201185000021","2019-10-13","15:15","2019/2020","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","103639","SC Reinach","Andrea Kröni","Stefanie Marty",1,4,"","End",0
"20201185000019","2019-10-13","15:15","2019/2020","SWHL A","Regular Season","away","103589","EV Bomo","103432","ZSC Lions","Köbi Kölliker","Diane Michaud",4,3,"","End",3
"20201186000012","2019-10-12","20:30","2019/2020","SWHL B","Regular Season","home","105525","EC Wil Ladies","104297","EHC Bassersdorf Ladies","Diego Gremminger","Manuel Zogg",3,6,"","End",0
"20201186000013","2019-10-12","19:45","2019/2020","SWHL B","Regular Season","home","104907","Brandis Ladies","103951","GCK Lions Frauen","Mathias Leuenberger","Angela Frautschi",5,2,"","End",3
"20201185000018","2019-10-12","17:00","2019/2020","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103639","SC Reinach","Yan Gigon","Stefanie Marty",0,7,"","End",0
"20201185000016","2019-10-12","14:15","2019/2020","SWHL A","Regular Season","home","103589","EV Bomo","105642","Ladies Team Lugano","Köbi Kölliker","Sidney Piaget",1,3,"","End",0
"20201185000017","2019-10-12","13:00","2019/2020","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103432","ZSC Lions","Christian Oesch","Diane Michaud",1,8,"","End",0
"20201186000012","2019-10-12","20:30","2019/2020","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","105525","EC Wil Ladies","Manuel Zogg","Diego Gremminger",6,3,"","End",3
"20201186000013","2019-10-12","19:45","2019/2020","SWHL B","Regular Season","away","103951","GCK Lions Frauen","104907","Brandis Juniors Ladies","Angela Frautschi","Mathias Leuenberger",2,5,"","End",0
"20201185000018","2019-10-12","17:00","2019/2020","SWHL A","Regular Season","away","103639","SC Reinach","105549","Neuchâtel Hockey Academy","Stefanie Marty","Yan Gigon",7,0,"","End",3
"20201185000016","2019-10-12","14:15","2019/2020","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103589","EV Bomo","Sidney Piaget","Köbi Kölliker",3,1,"","End",3
"20201185000017","2019-10-12","13:00","2019/2020","SWHL A","Regular Season","away","103432","ZSC Lions","105752","Thurgau Indien Ladies","Diane Michaud","Christian Oesch",8,1,"","End",3
"20201186000006","2019-10-06","19:45","2019/2020","SWHL B","Regular Season","home","103359","Rapperswil-Jona Lakers","104297","EHC Bassersdorf Ladies","Patrick Hirsig","Manuel Zogg",1,2,"OT","End",1
"20201186000010","2019-10-06","18:30","2019/2020","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","103947","Fribourg Ladies Hockey-Club","Christian Oesch","Arnaud Torche",11,0,"","End",3
"20201186000007","2019-10-06","18:30","2019/2020","SWHL B","Regular Season","home","105643","SC Langenthal","104907","Brandis Juniors Ladies","Ruedi Minder","Mathias Leuenberger",5,2,"","End",3
"20201186000009","2019-10-06","12:45","2019/2020","SWHL B","Regular Season","home","103951","GCK Lions Frauen","103700","EHC Sursee","Angela Frautschi","Nino Bazzell",4,3,"","End",3
"20201186000006","2019-10-06","19:45","2019/2020","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","103359","Rapperswil-Jona Lakers","Manuel Zogg","Patrick Hirsig",2,1,"OT","End",2
"20201186000010","2019-10-06","18:30","2019/2020","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","105380","EHC Kreuzlingen-Konstanz","Arnaud Torche","Christian Oesch",0,11,"","End",0
"20201186000007","2019-10-06","18:30","2019/2020","SWHL B","Regular Season","away","104907","Brandis Ladies","105643","SC Langenthal","Mathias Leuenberger","Ruedi Minder",2,5,"","End",0
"20201186000009","2019-10-06","12:45","2019/2020","SWHL B","Regular Season","away","103700","EHC Sursee","103951","GCK Lions Frauen","Nino Bazzell","Angela Frautschi",3,4,"","End",0
"20201186000008","2019-10-05","20:15","2019/2020","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","105525","EC Wil Ladies","Daniel Zbinden","Diego Gremminger",4,3,"","End",3
"20201185000014","2019-10-05","18:15","2019/2020","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103639","SC Reinach","Massimo Fedrizzi","Stefanie Marty",4,2,"","End",3
"20201186000023","2019-10-05","17:15","2019/2020","SWHL B","Regular Season","home","105643","SC Langenthal","105380","EHC Kreuzlingen-Konstanz","Ruedi Minder","Christian Oesch",6,2,"","End",3
"20201185000015","2019-10-05","17:00","2019/2020","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103432","ZSC Lions","Yan Gigon","Andrin Christen",4,5,"OT","End",1
"20201185000013","2019-10-05","17:00","2019/2020","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103589","EV Bomo","Andrea Kröni","Köbi Kölliker",3,8,"","End",0
"20201186000008","2019-10-05","20:15","2019/2020","SWHL B","Regular Season","away","105525","EC Wil Ladies","105512","EHC Zunzgen-Sissach","Diego Gremminger","Daniel Zbinden",3,4,"","End",0
"20201185000014","2019-10-05","18:15","2019/2020","SWHL A","Regular Season","away","103639","SC Reinach","105642","Ladies Team Lugano","Stefanie Marty","Massimo Fedrizzi",2,4,"","End",0
"20201186000023","2019-10-05","17:15","2019/2020","SWHL B","Regular Season","away","105380","EHC Kreuzlingen-Konstanz","105643","SC Langenthal","Christian Oesch","Ruedi Minder",2,6,"","End",0
"20201185000015","2019-10-05","17:00","2019/2020","SWHL A","Regular Season","away","103432","ZSC Lions","105549","Neuchâtel Hockey Academy","Andrin Christen","Yan Gigon",5,4,"OT","End",2
"20201185000013","2019-10-05","17:00","2019/2020","SWHL A","Regular Season","away","103589","EV Bomo","105752","Thurgau Indien Ladies","Köbi Kölliker","Andrea Kröni",8,3,"","End",3
"20201186000005","2019-09-29","17:45","2019/2020","SWHL B","Regular Season","home","103951","GCK Lions Frauen","103947","Fribourg Ladies Hockey-Club","Angela Frautschi","Marc Hayoz",3,2,"OT","End",2
"20201185000010","2019-09-29","17:00","2019/2020","SWHL A","Regular Season","home","103589","EV Bomo","103639","SC Reinach","Köbi Kölliker","Stefanie Marty",6,5,"SO","End",2
"20201186000004","2019-09-29","16:00","2019/2020","SWHL B","Regular Season","home","105525","EC Wil Ladies","105380","EHC Kreuzlingen-Konstanz","Diego Gremminger","Christian Oesch",1,5,"","End",0
"20201186000003","2019-09-29","13:00","2019/2020","SWHL B","Regular Season","home","103700","EHC Sursee","105643","SC Langenthal","Nino Bazzell","Ruedi Minder",1,3,"","End",0
"20201186000005","2019-09-29","17:45","2019/2020","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","103951","GCK Lions Frauen","Marc Hayoz","Angela Frautschi",2,3,"OT","End",1
"20201185000010","2019-09-29","17:00","2019/2020","SWHL A","Regular Season","away","103639","SC Reinach","103589","EV Bomo","Stefanie Marty","Köbi Kölliker",5,6,"SO","End",1
"20201186000004","2019-09-29","16:00","2019/2020","SWHL B","Regular Season","away","105380","EHC Kreuzlingen-Konstanz","105525","EC Wil Ladies","Christian Oesch","Diego Gremminger",5,1,"","End",3
"20201186000003","2019-09-29","13:00","2019/2020","SWHL B","Regular Season","away","105643","SC Langenthal","103700","EHC Sursee","Ruedi Minder","Nino Bazzell",3,1,"","End",3
"20201186000001","2019-09-28","19:45","2019/2020","SWHL B","Regular Season","home","104907","Brandis Ladies","103359","Rapperswil-Jona Lakers","Mathias Leuenberger","Patrick Hirsig",5,0,"","End",3
"20201185000009","2019-09-28","18:15","2019/2020","SWHL A","Regular Season","home","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","Massimo Fedrizzi","Andrea Kröni",4,1,"","End",3
"20201185000007","2019-09-28","14:30","2019/2020","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103589","EV Bomo","Yan Gigon","Köbi Kölliker",2,1,"","End",3
"20201186000001","2019-09-28","19:45","2019/2020","SWHL B","Regular Season","away","103359","Rapperswil-Jona Lakers","104907","Brandis Juniors Ladies","Patrick Hirsig","Mathias Leuenberger",0,5,"","End",0
"20201185000009","2019-09-28","18:15","2019/2020","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","Andrea Kröni","Massimo Fedrizzi",1,4,"","End",0
"20201185000007","2019-09-28","14:30","2019/2020","SWHL A","Regular Season","away","103589","EV Bomo","105549","Neuchâtel Hockey Academy","Köbi Kölliker","Yan Gigon",1,2,"","End",0
"20201186000075","2019-09-22","19:45","2019/2020","SWHL B","Regular Season","home","104907","Brandis Ladies","104297","EHC Bassersdorf Ladies","Mathias Leuenberger","Manuel Zogg",3,4,"","End",0
"20201185000011","2019-09-22","17:00","2019/2020","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","105549","Neuchâtel Hockey Academy","Andrea Kröni","Yan Gigon",1,4,"","End",0
"20201185000012","2019-09-22","15:15","2019/2020","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano","Diane Michaud","Massimo Fedrizzi",2,5,"","End",0
"20201186000077","2019-09-22","11:45","2019/2020","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","103700","EHC Sursee","Arnaud Torche","Stefanie Hänggi",5,4,"","End",3
"20201186000075","2019-09-22","19:45","2019/2020","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","104907","Brandis Juniors Ladies","Manuel Zogg","Mathias Leuenberger",4,3,"","End",3
"20201185000011","2019-09-22","17:00","2019/2020","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies","Yan Gigon","Andrea Kröni",4,1,"","End",3
"20201185000012","2019-09-22","15:15","2019/2020","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103432","ZSC Lions","Massimo Fedrizzi","Diane Michaud",5,2,"","End",3
"20201186000077","2019-09-22","11:45","2019/2020","SWHL B","Regular Season","away","103700","EHC Sursee","103947","Fribourg Ladies Hockey-Club","Stefanie Hänggi","Arnaud Torche",4,5,"","End",0
"20201186000029","2019-09-21","20:15","2019/2020","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","105643","SC Langenthal","Daniel Zbinden","Ruedi Minder",3,7,"","End",0
"20201185000005","2019-09-21","20:15","2019/2020","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano","Yan Gigon","Massimo Fedrizzi",1,2,"","End",0
"20201185000004","2019-09-21","17:00","2019/2020","SWHL A","Regular Season","home","103589","EV Bomo","103432","ZSC Lions","köbi Kölliker","Diane Michaud",4,9,"","End",0
"20201185000006","2019-09-21","14:30","2019/2020","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103639","SC Reinach","Andrea Kröni","Stefanie Marty",3,7,"","End",0
"20201186000029","2019-09-21","20:15","2019/2020","SWHL B","Regular Season","away","105643","SC Langenthal","105512","EHC Zunzgen-Sissach","Ruedi Minder","Daniel Zbinden",7,3,"","End",3
"20201185000005","2019-09-21","20:15","2019/2020","SWHL A","Regular Season","away","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy","Massimo Fedrizzi","Yan Gigon",2,1,"","End",3
"20201185000004","2019-09-21","17:00","2019/2020","SWHL A","Regular Season","away","103432","ZSC Lions","103589","EV Bomo","Diane Michaud","köbi Kölliker",9,4,"","End",3
"20201185000006","2019-09-21","14:30","2019/2020","SWHL A","Regular Season","away","103639","SC Reinach","105752","Thurgau Indien Ladies","Stefanie Marty","Andrea Kröni",7,3,"","End",3
"20201185000003","2019-09-15","20:15","2019/2020","SWHL A","Regular Season","home","103639","SC Reinach","105549","Neuchâtel Hockey Academy","Christian Ruth","Yan Gigon",3,2,"","End",3
"20201186000002","2019-09-15","20:00","2019/2020","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","105512","EHC Zunzgen-Sissach","Manuel Zogg","Daniel Zbinden",5,3,"","End",3
"20201185000003","2019-09-15","20:15","2019/2020","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103639","SC Reinach","Yan Gigon","Christian Ruth",2,3,"","End",0
"20201186000002","2019-09-15","20:00","2019/2020","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","104297","EHC Bassersdorf Ladies","Daniel Zbinden","Manuel Zogg",3,5,"","End",0
"20201185000001","2019-09-14","19:30","2019/2020","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103589","EV Bomo","Massimo Fedrizzi","Jakob Kölliker",5,3,"","End",3
"20201185000002","2019-09-14","17:15","2019/2020","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","Diane Michaud","Andrea Kröni",2,0,"","End",3
"20201185000001","2019-09-14","19:30","2019/2020","SWHL A","Regular Season","away","103589","EV Bomo","105642","Ladies Team Lugano","Jakob Kölliker","Massimo Fedrizzi",3,5,"","End",0
"20201185000002","2019-09-14","17:15","2019/2020","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","103432","ZSC Lions","Andrea Kröni","Diane Michaud",0,2,"","End",0
"20211185000072","2021-03-28","18:15","2020/2021","SWHL A","Playoffs","home","105642","Ladies Team Lugano","103432","ZSC Lions","Vasco Soldini","Andrin Christen",1,0,"","End",3
"20211185000072","2021-03-28","18:15","2020/2021","SWHL A","Playoffs","away","103432","ZSC Lions","105642","Ladies Team Lugano","Andrin Christen","Vasco Soldini",0,1,"","End",0
"20211185000071","2021-03-27","18:45","2020/2021","SWHL A","Playoffs","home","103432","ZSC Lions","105642","Ladies Team Lugano","Andrin Christen","Vasco Soldini",0,2,"","End",0
"20211185000071","2021-03-27","18:45","2020/2021","SWHL A","Playoffs","away","105642","Ladies Team Lugano","103432","ZSC Lions","Vasco Soldini","Andrin Christen",2,0,"","End",3
"20211185000070","2021-03-21","20:00","2020/2021","SWHL A","Playoffs","home","105642","Ladies Team Lugano","103432","ZSC Lions","Vasco Soldini","Andrin Christen",1,3,"","End",0
"20211185000070","2021-03-21","20:00","2020/2021","SWHL A","Playoffs","away","103432","ZSC Lions","105642","Ladies Team Lugano","Andrin Christen","Vasco Soldini",3,1,"","End",3
"20211185000069","2021-03-20","18:45","2020/2021","SWHL A","Playoffs","home","103432","ZSC Lions","105642","Ladies Team Lugano","Andrin Christen","Vasco Soldini",2,3,"","End",0
"20211185000069","2021-03-20","18:45","2020/2021","SWHL A","Playoffs","away","105642","Ladies Team Lugano","103432","ZSC Lions","Vasco Soldini","Andrin Christen",3,2,"","End",3
"20211185000067","2021-03-13","19:30","2020/2021","SWHL A","Playoffs","home","105752","Thurgau Indien Ladies","103589","EV Bomo","Matthias Rehmann","Björn Schärer",3,0,"","End",3
"20211185000067","2021-03-13","19:30","2020/2021","SWHL A","Playoffs","away","103589","EV Bomo","105752","Thurgau Indien Ladies","Björn Schärer","Matthias Rehmann",0,3,"","End",0
"20211185000068","2021-03-07","17:00","2020/2021","SWHL A","Playoffs","home","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","Matthias Rehmann","Pasi Koppinen",3,5,"","End",0
"20211185000068","2021-03-07","17:00","2020/2021","SWHL A","Playoffs","away","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","Pasi Koppinen","Matthias Rehmann",5,3,"","End",3
"20211185000066","2021-03-06","20:15","2020/2021","SWHL A","Playoffs","home","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","Pasi Koppinen","Matthias Rehmann",1,2,"","End",0
"20211185000065","2021-03-06","17:00","2020/2021","SWHL A","Playoffs","home","103432","ZSC Lions","103589","EV Bomo","Andrin Christen","Björn Schärer",5,0,"","End",3
"20211185000066","2021-03-06","20:15","2020/2021","SWHL A","Playoffs","away","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","Matthias Rehmann","Pasi Koppinen",2,1,"","End",3
"20211185000065","2021-03-06","17:00","2020/2021","SWHL A","Playoffs","away","103589","EV Bomo","103432","ZSC Lions","Björn Schärer","Andrin Christen",0,5,"","End",0
"20211185000063","2021-02-28","17:15","2020/2021","SWHL A","Playoffs","home","103589","EV Bomo","103432","ZSC Lions","Björn Schärer","Andrin Christen",1,2,"OT","End",1
"20211185000064","2021-02-28","17:00","2020/2021","SWHL A","Playoffs","home","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","Matthias Rehmann","Pasi Koppinen",2,3,"","End",0
"20211185000063","2021-02-28","17:15","2020/2021","SWHL A","Playoffs","away","103432","ZSC Lions","103589","EV Bomo","Andrin Christen","Björn Schärer",2,1,"OT","End",2
"20211185000064","2021-02-28","17:00","2020/2021","SWHL A","Playoffs","away","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","Pasi Koppinen","Matthias Rehmann",3,2,"","End",3
"20211185000062","2021-02-27","20:15","2020/2021","SWHL A","Playoffs","home","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","Pasi Koppinen","Matthias Rehmann",4,3,"OT","End",2
